OTUID	Kindom	Phylum	Class	Order	Family	Genus	Species
OTU_384	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_403	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_393	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_395	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_386	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_415	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_385	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_400	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_420	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_407	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_409	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_404	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_396	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_427	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_406	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_421	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Unassigned	Unassigned
OTU_422	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_418	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_398	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	Unassigned
OTU_416	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_432	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_402	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Unassigned	Unassigned
OTU_429	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_412	Fungi	Entorrhizomycota	Entorrhizomycetes	Entorrhizales	Entorrhizaceae	Entorrhiza	Entorrhiza_cypericola_SH530131.07FU
OTU_449	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_447	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_426	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_453	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_423	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_461	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_438	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_433	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
OTU_464	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_440	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
OTU_441	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_471	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_419	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_450	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_483	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_435	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Unassigned	Unassigned
OTU_454	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_487	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_448	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Unassigned	Unassigned
OTU_476	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cercospora	Cercospora_coniogrammes_SH278817.07FU
OTU_455	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_446	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_463	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_496	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_456	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_466	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_494	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_492	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_484	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_493	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_502	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_478	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_490	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_482	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Unassigned
OTU_481	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Conlarium	Unassigned
OTU_501	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_506	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_457	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_505	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_509	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_511	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_513	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_491	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_521	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
OTU_503	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_512	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Valsonectria	Valsonectria_pulchella_SH205600.07FU
OTU_514	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_528	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_499	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_533	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_526	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_504	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Unassigned	Unassigned
OTU_530	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Sarocladium_oryzae_SH210206.07FU
OTU_549	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_553	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_519	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Unassigned
OTU_548	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_510	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Unassigned	Unassigned
OTU_547	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Unassigned
OTU_538	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Cyphellophora_oxyspora_SH213230.07FU
OTU_531	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_555	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_540	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Unassigned	Unassigned	Unassigned
OTU_532	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_541	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_516	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_525	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_aculeatus_SH021498.07FU
OTU_543	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella_siamensis_SH180506.07FU
OTU_558	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_546	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_539	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_557	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_566	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_544	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_545	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella_sinensis_SH180504.07FU
OTU_537	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
OTU_565	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_573	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_556	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_559	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_571	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_562	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_579	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_580	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_572	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_561	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita_indica_SH197074.07FU
OTU_567	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_584	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_577	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_563	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_592	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_588	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_554	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_intermedia_SH024156.07FU
OTU_597	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_583	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_594	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_585	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
OTU_595	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_574	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_591	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Unassigned
OTU_578	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_606	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_605	Fungi	Ascomycota	Sordariomycetes	Branch06	Unassigned	Unassigned	Unassigned
OTU_611	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_586	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_589	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_601	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_590	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola_SH190017.07FU
OTU_618	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_593	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_599	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_602	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
OTU_624	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_604	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Unassigned
OTU_607	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_613	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Unassigned
OTU_609	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Conlarium	Unassigned
OTU_612	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_632	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_630	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_629	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_610	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	Poaceascoma_helicoides_SH211391.07FU
OTU_634	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_620	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_621	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	Macrophomina_phaseolina_SH182425.07FU
OTU_631	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium_constrictum_SH218244.07FU
OTU_643	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Unassigned
OTU_637	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_617	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps	Claviceps_hirtella_SH183397.07FU
OTU_639	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_615	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_640	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_625	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
OTU_614	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_646	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_633	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	Unassigned
OTU_642	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Unassigned	Unassigned
OTU_661	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_652	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_636	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Cladorrhinum_bulbillosum_SH207742.07FU
OTU_635	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_650	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_628	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
OTU_658	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	Ramicandelaber_taiwanensis_SH184018.07FU
OTU_675	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Barnettozyma	Unassigned
OTU_645	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_663	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_671	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_653	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Unassigned
OTU_648	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_656	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_657	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_659	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	GS11	Unassigned	Unassigned	Unassigned
OTU_641	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Tetraplosphaeriaceae	Unassigned	Unassigned
OTU_682	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_679	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_680	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_681	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_649	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_666	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_674	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_669	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_660	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
OTU_684	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_683	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_685	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_664	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_690	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_698	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_692	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_697	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_665	Fungi	Ascomycota	Eurotiomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_695	Fungi	Ascomycota	Pezizomycetes	Pezizales	Unassigned	Unassigned	Unassigned
OTU_673	Fungi	Basidiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_687	Fungi	Ascomycota	Pezizomycetes	Pezizales	Unassigned	Unassigned	Unassigned
OTU_670	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Unassigned	Unassigned	Unassigned
OTU_686	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Unassigned	Unassigned
OTU_702	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_705	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_688	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_704	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_716	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_710	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_707	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_696	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	Unassigned
OTU_701	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
OTU_720	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_718	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_703	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Unassigned
OTU_708	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
OTU_700	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Lasiodiplodia_theobromae_SH419876.07FU
OTU_726	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_733	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_719	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_717	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_739	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_709	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_721	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unassigned	Unassigned
OTU_749	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	Unassigned
OTU_741	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_711	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unassigned	Unassigned
OTU_724	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_734	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_732	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_implicatum_SH210205.07FU
OTU_727	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_736	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_felis_SH449439.07FU
OTU_756	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Unassigned
OTU_754	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_729	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
OTU_759	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_760	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_722	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_761	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_753	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_743	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_751	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Unassigned	Unassigned
OTU_738	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_768	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_746	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	Acremonium_persicinum_SH207979.07FU
OTU_752	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
OTU_763	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_755	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
OTU_767	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_740	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Phialocephala	Phialocephala_humicola_SH181581.07FU
OTU_764	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
OTU_779	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_769	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
OTU_784	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
